Play,Act,Scene,Character,Line Number,Text
"The Tragedy of Othello, the Moor of Venice",5,1,CASSIO,1,"O, help!"
"The Tragedy of Othello, the Moor of Venice",5,1,LODOVICO,1,Hark!
"The Tragedy of Othello, the Moor of Venice",5,1,RODERIGO,1,O wretched villain!
"The Tragedy of Othello, the Moor of Venice",5,1,LODOVICO,1,Two or three groan: it is a heavy night:
"The Tragedy of Othello, the Moor of Venice",5,1,LODOVICO,2,These may be counterfeits: let's think't unsafe
"The Tragedy of Othello, the Moor of Venice",5,1,LODOVICO,3,To come in to the cry without more help.
"The Tragedy of Othello, the Moor of Venice",5,1,RODERIGO,1,Nobody come? then shall I bleed to death.
"The Tragedy of Othello, the Moor of Venice",5,1,LODOVICO,1,Hark!
"The Tragedy of Othello, the Moor of Venice",5,1,GRATIANO,1,"Here's one comes in his shirt, with light and weapons."
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,Who's there? whose noise is this that ones on murder?
"The Tragedy of Othello, the Moor of Venice",5,1,LODOVICO,1,We do not know.
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,Did not you hear a cry?
"The Tragedy of Othello, the Moor of Venice",5,1,CASSIO,1,"Here, here! for heaven's sake, help me!"
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,What's the matter?
"The Tragedy of Othello, the Moor of Venice",5,1,GRATIANO,1,"This is Othello's ancient, as I take it."
"The Tragedy of Othello, the Moor of Venice",5,1,LODOVICO,1,The same indeed; a very valiant fellow.
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,What are you here that cry so grievously?
"The Tragedy of Othello, the Moor of Venice",5,1,CASSIO,1,"Iago? O, I am spoil'd, undone by villains!"
"The Tragedy of Othello, the Moor of Venice",5,1,CASSIO,2,Give me some help.
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,"O me, lieutenant! what villains have done this?"
"The Tragedy of Othello, the Moor of Venice",5,1,CASSIO,1,"I think that one of them is hereabout,"
"The Tragedy of Othello, the Moor of Venice",5,1,CASSIO,2,And cannot make away.
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,O treacherous villains!
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,2,"What are you there? come in, and give some help."
"The Tragedy of Othello, the Moor of Venice",5,1,RODERIGO,1,"O, help me here!"
"The Tragedy of Othello, the Moor of Venice",5,1,CASSIO,1,That's one of them.
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,O murderous slave! O villain!
"The Tragedy of Othello, the Moor of Venice",5,1,RODERIGO,1,O damn'd Iago! O inhuman dog!
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,Kill men i' the dark!--Where be these bloody thieves?--
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,2,How silent is this town!--Ho! murder! murder!--
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,3,What may you be? are you of good or evil?
"The Tragedy of Othello, the Moor of Venice",5,1,LODOVICO,1,"As you shall prove us, praise us."
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,Signior Lodovico?
"The Tragedy of Othello, the Moor of Venice",5,1,LODOVICO,1,"He, sir."
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,I cry you mercy. Here's Cassio hurt by villains.
"The Tragedy of Othello, the Moor of Venice",5,1,GRATIANO,1,Cassio!
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,"How is't, brother!"
"The Tragedy of Othello, the Moor of Venice",5,1,CASSIO,1,My leg is cut in two.
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,"Marry, heaven forbid!"
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,2,"Light, gentlemen; I'll bind it with my shirt."
"The Tragedy of Othello, the Moor of Venice",5,1,BIANCA,1,"What is the matter, ho? who is't that cried?"
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,Who is't that cried!
"The Tragedy of Othello, the Moor of Venice",5,1,BIANCA,1,"O my dear Cassio! my sweet Cassio! O Cassio,"
"The Tragedy of Othello, the Moor of Venice",5,1,BIANCA,2,"Cassio, Cassio!"
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,"O notable strumpet! Cassio, may you suspect"
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,2,Who they should be that have thus many led you?
"The Tragedy of Othello, the Moor of Venice",5,1,CASSIO,1,No.
"The Tragedy of Othello, the Moor of Venice",5,1,GRATIANO,1,I am to find you thus: I have been to seek you.
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,"Lend me a garter. So. O, for a chair,"
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,2,To bear him easily hence!
"The Tragedy of Othello, the Moor of Venice",5,1,BIANCA,1,"Alas, he faints! O Cassio, Cassio, Cassio!"
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,"Gentlemen all, I do suspect this trash"
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,2,To be a party in this injury.
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,3,"Patience awhile, good Cassio. Come, come;"
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,4,Lend me a light. Know we this face or no?
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,5,Alas my friend and my dear countryman
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,6,"Roderigo! no:--yes, sure: O heaven! Roderigo."
"The Tragedy of Othello, the Moor of Venice",5,1,GRATIANO,1,"What, of Venice?"
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,"Even he, sir; did you know him?"
"The Tragedy of Othello, the Moor of Venice",5,1,GRATIANO,1,Know him! ay.
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,Signior Gratiano? I cry you gentle pardon;
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,2,"These bloody accidents must excuse my manners,"
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,3,That so neglected you.
"The Tragedy of Othello, the Moor of Venice",5,1,GRATIANO,1,I am glad to see you.
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,"How do you, Cassio? O, a chair, a chair!"
"The Tragedy of Othello, the Moor of Venice",5,1,GRATIANO,1,Roderigo!
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,"He, he 'tis he."
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,2,"O, that's well said; the chair!"
"The Tragedy of Othello, the Moor of Venice",5,1,GRATIANO,1,Some good man bear him carefully from hence;
"The Tragedy of Othello, the Moor of Venice",5,1,GRATIANO,2,I'll fetch the general's surgeon.
"The Tragedy of Othello, the Moor of Venice",5,1,GRATIANO,3,"For you, mistress,"
"The Tragedy of Othello, the Moor of Venice",5,1,GRATIANO,4,Save you your labour. He that lies slain
"The Tragedy of Othello, the Moor of Venice",5,1,GRATIANO,5,"here, Cassio,"
"The Tragedy of Othello, the Moor of Venice",5,1,GRATIANO,6,Was my dear friend: what malice was between you?
"The Tragedy of Othello, the Moor of Venice",5,1,CASSIO,1,None in the world; nor do I know the man.
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,o' the air.
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,2,"Stay you, good gentlemen. Look you pale, mistress?"
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,3,Do you perceive the gastness of her eye?
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,4,"Nay, if you stare, we shall hear more anon."
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,5,"Behold her well; I pray you, look upon her:"
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,6,"Do you see, gentlemen? nay, guiltiness will speak,"
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,7,Though tongues were out of use.
"The Tragedy of Othello, the Moor of Venice",5,1,EMILIA,1,"'Las, what's the matter? what's the matter, husband?"
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,Cassio hath here been set on in the dark
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,2,By Roderigo and fellows that are scaped:
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,3,"He's almost slain, and Roderigo dead."
"The Tragedy of Othello, the Moor of Venice",5,1,EMILIA,1,"Alas, good gentleman! alas, good Cassio!"
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,"This is the fruit of whoring. Prithee, Emilia,"
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,2,Go know of Cassio where he supp'd to-night.
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,3,"What, do you shake at that?"
"The Tragedy of Othello, the Moor of Venice",5,1,BIANCA,1,He supp'd at my house; but I therefore shake not.
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,"O, did he so? I charge you, go with me."
"The Tragedy of Othello, the Moor of Venice",5,1,EMILIA,1,"Fie, fie upon thee, strumpet!"
"The Tragedy of Othello, the Moor of Venice",5,1,BIANCA,1,I am no strumpet; but of life as honest
"The Tragedy of Othello, the Moor of Venice",5,1,BIANCA,2,As you that thus abuse me.
"The Tragedy of Othello, the Moor of Venice",5,1,EMILIA,1,As I! foh! fie upon thee!
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,1,"Kind gentlemen, let's go see poor Cassio dress'd."
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,2,"Come, mistress, you must tell's another tale."
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,3,"Emilia run you to the citadel,"
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,4,And tell my lord and lady what hath happ'd.
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,5,Will you go on? I pray.
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,6,This is the night
"The Tragedy of Othello, the Moor of Venice",5,1,IAGO,7,That either makes me or fordoes me quite.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"It is the cause, it is the cause, my soul,--"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,"Let me not name it to you, you chaste stars!--"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,3,It is the cause. Yet I'll not shed her blood;
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,4,"Nor scar that whiter skin of hers than snow,"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,5,And smooth as monumental alabaster.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,6,"Yet she must die, else she'll betray more men."
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,7,"Put out the light, and then put out the light:"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,8,"If I quench thee, thou flaming minister,"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,9,"I can again thy former light restore,"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,10,"Should I repent me: but once put out thy light,"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,11,"Thou cunning'st pattern of excelling nature,"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,12,I know not where is that Promethean heat
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,13,"That can thy light relume. When I have pluck'd the rose,"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,14,I cannot give it vital growth again.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,15,It must needs wither: I'll smell it on the tree.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,16,"Ah balmy breath, that dost almost persuade"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,17,"Justice to break her sword! One more, one more."
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,18,"Be thus when thou art dead, and I will kill thee,"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,19,"And love thee after. One more, and this the last:"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,20,"So sweet was ne'er so fatal. I must weep,"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,21,But they are cruel tears: this sorrow's heavenly;
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,22,It strikes where it doth love. She wakes.
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,Who's there? Othello?
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,Ay. Desdemona.
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,"Will you come to bed, my lord?"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"Have you pray'd to-night, Desdemona?"
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,"Ay, my lord."
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,If you bethink yourself of any crime
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,"Unreconciled as yet to heaven and grace,"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,3,Solicit for it straight.
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,"Alas, my lord, what do you mean by that?"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"Well, do it, and be brief; I will walk by:"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,I would not kill thy unprepared spirit;
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,3,No; heaven forfend! I would not kill thy soul.
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,Talk you of killing?
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"Ay, I do."
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,Then heaven
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,2,Have mercy on me!
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"Amen, with all my heart!"
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,"If you say so, I hope you will not kill me."
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,Hum!
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,And yet I fear you; for you are fatal then
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,2,"When your eyes roll so: why I should fear I know not,"
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,3,Since guiltiness I know not; but yet I feel I fear.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,Think on thy sins.
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,They are loves I bear to you.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"Ay, and for that thou diest."
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,That death's unnatural that kills for loving.
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,2,"Alas, why gnaw you so your nether lip?"
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,3,Some bloody passion shakes your very frame:
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,4,"These are portents; but yet I hope, I hope,"
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,5,They do not point on me.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"Peace, and be still!"
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,I will so. What's the matter?
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,That handkerchief which I so loved and gave thee
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,Thou gavest to Cassio.
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,"No, by my life and soul!"
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,2,"Send for the man, and ask him."
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"Sweet soul, take heed,"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,Take heed of perjury; thou art on thy deathbed.
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,"Ay, but not yet to die."
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"Yes, presently:"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,Therefore confess thee freely of thy sin;
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,3,For to deny each article with oath
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,4,Cannot remove nor choke the strong conception
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,5,That I do groan withal. Thou art to die.
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,Then Lord have mercy on me!
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"I say, amen."
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,And have you mercy too! I never did
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,2,Offend you in my life; never loved Cassio
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,3,But with such general warranty of heaven
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,4,As I might love: I never gave him token.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"By heaven, I saw my handkerchief in's hand."
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,"O perjured woman! thou dost stone my heart,"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,3,And makest me call what I intend to do
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,4,"A murder, which I thought a sacrifice:"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,5,I saw the handkerchief.
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,He found it then;
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,2,I never gave it him: send for him hither;
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,3,Let him confess a truth.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,He hath confess'd.
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,"What, my lord?"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,That he hath used thee.
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,How? unlawfully?
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,Ay.
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,He will not say so.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"No, his mouth is stopp'd;"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,Honest Iago hath ta'en order for't.
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,"O! my fear interprets: what, is he dead?"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"Had all his hairs been lives, my great revenge"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,Had stomach for them all.
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,Alas! he is betray'd and I undone.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"Out, strumpet! weep'st thou for him to my face?"
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,"O, banish me, my lord, but kill me not!"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"Down, strumpet!"
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,Kill me to-morrow: let me live to-night!
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"Nay, if you strive--"
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,But half an hour!
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"Being done, there is no pause."
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,But while I say one prayer!
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,It is too late.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,What noise is this? Not dead? not yet quite dead?
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,I that am cruel am yet merciful;
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,3,"I would not have thee linger in thy pain: So, so."
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,Who's there?
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,Yes: 'tis Emilia. By and by. She's dead.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,'Tis like she comes to speak of Cassio's death.--
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,3,The noise was here. Ha! no more moving?
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,4,Still as the grave. Shall she come in? were't good?--
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,5,I think she stirs again:--no. What's best to do?
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,6,"If she come in, she'll sure speak to my wife:"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,7,My wife! my wife! what wife? I have no wife.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,8,O insupportable! O heavy hour!
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,9,Methinks it should be now a huge eclipse
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,10,"Of sun and moon, and that the affrighted globe"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,11,Should yawn at alteration.
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,"That I may speak with you, O, good my lord!"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"I had forgot thee: O, come in, Emilia;"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,Soft; by and by. Let me the curtains draw.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,3,Where art thou?
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,4,What's the matter with thee now?
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,"O, my good lord, yonder's foul murders done!"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"What, now?"
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,"But now, my lord."
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,It is the very error of the moon;
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,"She comes more nearer earth than she was wont,"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,3,And makes men mad.
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,"Cassio, my lord, hath kill'd a young Venetian"
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,2,Call'd Roderigo.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,Roderigo kill'd!
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,And Cassio kill'd!
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,"No, Cassio is not kill'd."
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"Not Cassio kill'd! then murder's out of tune,"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,And sweet revenge grows harsh.
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,"O, falsely, falsely murder'd!"
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,"Alas, what cry is that?"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,That! what?
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,"Out, and alas! that was my lady's voice."
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,2,"Help! help, ho! help! O lady, speak again!"
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,3,"Sweet Desdemona! O sweet mistress, speak!"
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,A guiltless death I die.
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,"O, who hath done this deed?"
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,1,Nobody; I myself. Farewell
"The Tragedy of Othello, the Moor of Venice",5,2,DESDEMONA,2,"Commend me to my kind lord: O, farewell!"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"Why, how should she be murder'd?"
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,"Alas, who knows?"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"You heard her say herself, it was not I."
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,She said so: I must needs report the truth.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"She's, like a liar, gone to burning hell:"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,'Twas I that kill'd her.
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,"O, the more angel she,"
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,2,And you the blacker devil!
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"She turn'd to folly, and she was a whore."
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,"Thou dost belie her, and thou art a devil."
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,She was false as water.
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,"Thou art rash as fire, to say"
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,2,"That she was false: O, she was heavenly true!"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,Cassio did top her; ask thy husband else.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,"O, I were damn'd beneath all depth in hell,"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,3,But that I did proceed upon just grounds
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,4,To this extremity. Thy husband knew it all.
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,My husband!
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,Thy husband.
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,That she was false to wedlock?
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"Ay, with Cassio. Nay, had she been true,"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,If heaven would make me such another world
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,3,"Of one entire and Perfect chrysolite,"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,4,I'ld not have sold her for it.
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,My husband!
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"Ay, 'twas he that told me first:"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,"An honest man he is, and hates the slime"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,3,That sticks on filthy deeds.
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,My husband!
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"What needs this iteration, woman? I say thy husband."
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,"O mistress, villany hath made mocks with love,"
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,2,My husband say that she was false!
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,"He, woman;"
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,2,I say thy husband: dost understand the word?
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,3,"My friend, thy husband, honest, honest Iago."
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,"If he say so, may his pernicious soul"
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,2,Rot half a grain a day! he lies to the heart:
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,3,She was too fond of her most filthy bargain.
"The Tragedy of Othello, the Moor of Venice",5,2,OTHELLO,1,Ha!
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,1,Do thy worst:
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,2,This deed of thine is no more worthy heaven
"The Tragedy of Othello, the Moor of Venice",5,2,EMILIA,3,Than thou wast worthy her.
