Play,Act,Scene,Character,Line Number,Text
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,9,"Why to a public count I might not go,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,10,Is the great love the general gender bear him;
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,11,"Who, dipping all his faults in their affection,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,12,"Would, like the spring that turneth wood to stone,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,13,"Convert his gyves to graces; so that my arrows,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,14,"Too slightly timber'd for so loud a wind,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,15,"Would have reverted to my bow again,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,16,And not where I had aim'd them.
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,1,And so have I a noble father lost;
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,2,"A sister driven into desperate terms,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,3,"Whose worth, if praises may go back again,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,4,Stood challenger on mount of all the age
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,5,For her perfections: but my revenge will come.
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,1,Break not your sleeps for that: you must not think
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,2,That we are made of stuff so flat and dull
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,3,That we can let our beard be shook with danger
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,4,And think it pastime. You shortly shall hear more:
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,5,"I loved your father, and we love ourself;"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,6,"And that, I hope, will teach you to imagine--"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,7,How now! what news?
"The Tragedy of Hamlet, Prince of Denmark",4,7,MESSENGER,1,"Letters, my lord, from Hamlet:"
"The Tragedy of Hamlet, Prince of Denmark",4,7,MESSENGER,2,This to your majesty; this to the queen.
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,1,From Hamlet! who brought them?
"The Tragedy of Hamlet, Prince of Denmark",4,7,MESSENGER,1,"Sailors, my lord, they say; I saw them not:"
"The Tragedy of Hamlet, Prince of Denmark",4,7,MESSENGER,2,They were given me by Claudio; he received them
"The Tragedy of Hamlet, Prince of Denmark",4,7,MESSENGER,3,Of him that brought them.
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,1,"Laertes, you shall hear them. Leave us."
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,2,"'High and mighty, You shall know I am set naked on"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,3,your kingdom. To-morrow shall I beg leave to see
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,4,"your kingly eyes: when I shall, first asking your"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,5,"pardon thereunto, recount the occasion of my sudden"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,6,and more strange return.                  'HAMLET.'
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,7,What should this mean? Are all the rest come back?
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,8,"Or is it some abuse, and no such thing?"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,1,Know you the hand?
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,1,'Tis Hamlets character. 'Naked!
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,2,"And in a postscript here, he says 'alone.'"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,3,Can you advise me?
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,1,"I'm lost in it, my lord. But let him come;"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,2,"It warms the very sickness in my heart,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,3,"That I shall live and tell him to his teeth,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,4,'Thus didest thou.'
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,1,"If it be so, Laertes--"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,2,As how should it be so? how otherwise?--
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,3,Will you be ruled by me?
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,1,"Ay, my lord;"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,2,So you will not o'errule me to a peace.
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,1,"To thine own peace. If he be now return'd,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,2,"As checking at his voyage, and that he means"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,3,"No more to undertake it, I will work him"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,4,"To an exploit, now ripe in my device,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,5,Under the which he shall not choose but fall:
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,6,"And for his death no wind of blame shall breathe,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,7,But even his mother shall uncharge the practise
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,8,And call it accident.
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,1,"My lord, I will be ruled;"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,2,"The rather, if you could devise it so"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,3,That I might be the organ.
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,1,It falls right.
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,2,"You have been talk'd of since your travel much,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,3,"And that in Hamlet's hearing, for a quality"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,4,"Wherein, they say, you shine: your sum of parts"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,5,Did not together pluck such envy from him
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,6,"As did that one, and that, in my regard,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,7,Of the unworthiest siege.
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,1,"What part is that, my lord?"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,1,"A very riband in the cap of youth,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,2,Yet needful too; for youth no less becomes
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,3,The light and careless livery that it wears
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,4,"Than settled age his sables and his weeds,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,5,"Importing health and graveness. Two months since,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,6,Here was a gentleman of Normandy:--
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,7,"I've seen myself, and served against, the French,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,8,And they can well on horseback: but this gallant
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,9,Had witchcraft in't; he grew unto his seat;
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,10,"And to such wondrous doing brought his horse,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,11,As he had been incorpsed and demi-natured
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,12,"With the brave beast: so far he topp'd my thought,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,13,"That I, in forgery of shapes and tricks,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,14,Come short of what he did.
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,1,A Norman was't?
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,1,A Norman.
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,1,"Upon my life, Lamond."
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,1,The very same.
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,1,I know him well: he is the brooch indeed
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,2,And gem of all the nation.
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,1,"He made confession of you,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,2,And gave you such a masterly report
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,3,For art and exercise in your defence
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,4,"And for your rapier most especially,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,5,"That he cried out, 'twould be a sight indeed,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,6,"If one could match you: the scrimers of their nation,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,7,"He swore, had had neither motion, guard, nor eye,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,8,"If you opposed them. Sir, this report of his"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,9,Did Hamlet so envenom with his envy
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,10,That he could nothing do but wish and beg
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,11,"Your sudden coming o'er, to play with him."
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,12,"Now, out of this,--"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,1,"What out of this, my lord?"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,1,"Laertes, was your father dear to you?"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,2,"Or are you like the painting of a sorrow,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,3,A face without a heart?
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,1,Why ask you this?
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,1,Not that I think you did not love your father;
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,2,But that I know love is begun by time;
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,3,"And that I see, in passages of proof,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,4,Time qualifies the spark and fire of it.
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,5,There lives within the very flame of love
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,6,A kind of wick or snuff that will abate it;
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,7,And nothing is at a like goodness still;
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,8,"For goodness, growing to a plurisy,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,9,Dies in his own too much: that we would do
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,10,We should do when we would; for this 'would' changes
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,11,And hath abatements and delays as many
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,12,"As there are tongues, are hands, are accidents;"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,13,"And then this 'should' is like a spendthrift sigh,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,14,"That hurts by easing. But, to the quick o' the ulcer:--"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,15,"Hamlet comes back: what would you undertake,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,16,To show yourself your father's son in deed
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,17,More than in words?
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,1,To cut his throat i' the church.
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,1,"No place, indeed, should murder sanctuarize;"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,2,"Revenge should have no bounds. But, good Laertes,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,3,"Will you do this, keep close within your chamber."
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,4,Hamlet return'd shall know you are come home:
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,5,We'll put on those shall praise your excellence
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,6,And set a double varnish on the fame
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,7,"The Frenchman gave you, bring you in fine together"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,8,"And wager on your heads: he, being remiss,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,9,"Most generous and free from all contriving,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,10,"Will not peruse the foils; so that, with ease,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,11,"Or with a little shuffling, you may choose"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,12,"A sword unbated, and in a pass of practise"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,13,Requite him for your father.
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,1,I will do't:
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,2,"And, for that purpose, I'll anoint my sword."
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,3,"I bought an unction of a mountebank,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,4,"So mortal that, but dip a knife in it,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,5,"Where it draws blood no cataplasm so rare,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,6,Collected from all simples that have virtue
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,7,"Under the moon, can save the thing from death"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,8,That is but scratch'd withal: I'll touch my point
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,9,"With this contagion, that, if I gall him slightly,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,10,It may be death.
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,1,Let's further think of this;
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,2,Weigh what convenience both of time and means
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,3,"May fit us to our shape: if this should fail,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,4,"And that our drift look through our bad performance,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,5,'Twere better not assay'd: therefore this project
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,6,"Should have a back or second, that might hold,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,7,If this should blast in proof. Soft! let me see:
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,8,We'll make a solemn wager on your cunnings: I ha't.
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,9,When in your motion you are hot and dry--
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,10,As make your bouts more violent to that end--
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,11,"And that he calls for drink, I'll have prepared him"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,12,"A chalice for the nonce, whereon but sipping,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,13,"If he by chance escape your venom'd stuck,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,14,Our purpose may hold there.
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,15,"How now, sweet queen!"
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,1,"One woe doth tread upon another's heel,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,2,"So fast they follow; your sister's drown'd, Laertes."
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,1,"Drown'd! O, where?"
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,1,"There is a willow grows aslant a brook,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,2,That shows his hoar leaves in the glassy stream;
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,3,There with fantastic garlands did she come
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,4,"Of crow-flowers, nettles, daisies, and long purples"
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,5,"That liberal shepherds give a grosser name,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,6,But our cold maids do dead men's fingers call them:
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,7,"There, on the pendent boughs her coronet weeds"
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,8,"Clambering to hang, an envious sliver broke;"
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,9,When down her weedy trophies and herself
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,10,Fell in the weeping brook. Her clothes spread wide;
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,11,"And, mermaid-like, awhile they bore her up:"
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,12,Which time she chanted snatches of old tunes;
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,13,"As one incapable of her own distress,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,14,Or like a creature native and indued
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,15,Unto that element: but long it could not be
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,16,"Till that her garments, heavy with their drink,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,17,Pull'd the poor wretch from her melodious lay
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,18,To muddy death.
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,1,"Alas, then, she is drown'd?"
"The Tragedy of Hamlet, Prince of Denmark",4,7,QUEEN GERTRUDE,1,"Drown'd, drown'd."
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,1,"Too much of water hast thou, poor Ophelia,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,2,And therefore I forbid my tears: but yet
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,3,"It is our trick; nature her custom holds,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,4,"Let shame say what it will: when these are gone,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,5,"The woman will be out. Adieu, my lord:"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,6,"I have a speech of fire, that fain would blaze,"
"The Tragedy of Hamlet, Prince of Denmark",4,7,LAERTES,7,But that this folly douts it.
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,1,"Let's follow, Gertrude:"
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,2,How much I had to do to calm his rage!
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,3,Now fear I this will give it start again;
"The Tragedy of Hamlet, Prince of Denmark",4,7,KING CLAUDIUS,4,Therefore let's follow.
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,1,Is she to be buried in Christian burial that
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,2,wilfully seeks her own salvation?
"The Tragedy of Hamlet, Prince of Denmark",5,1,SECOND CLOWN,1,I tell thee she is: and therefore make her grave
"The Tragedy of Hamlet, Prince of Denmark",5,1,SECOND CLOWN,2,"straight: the crowner hath sat on her, and finds it"
"The Tragedy of Hamlet, Prince of Denmark",5,1,SECOND CLOWN,3,Christian burial.
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,1,"How can that be, unless she drowned herself in her"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,2,own defence?
"The Tragedy of Hamlet, Prince of Denmark",5,1,SECOND CLOWN,1,"Why, 'tis found so."
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,1,It must be 'se offendendo;' it cannot be else. For
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,2,"here lies the point:  if I drown myself wittingly,"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,3,it argues an act: and an act hath three branches: it
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,4,"is, to act, to do, to perform: argal, she drowned"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,5,herself wittingly.
"The Tragedy of Hamlet, Prince of Denmark",5,1,SECOND CLOWN,1,"Nay, but hear you, goodman delver,--"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,1,Give me leave. Here lies the water; good: here
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,2,"stands the man; good; if the man go to this water,"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,3,"and drown himself, it is, will he, nill he, he"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,4,"goes,--mark you that; but if the water come to him"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,5,"and drown him, he drowns not himself: argal, he"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,6,that is not guilty of his own death shortens not his own life.
"The Tragedy of Hamlet, Prince of Denmark",5,1,SECOND CLOWN,1,But is this law?
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,1,"Ay, marry, is't; crowner's quest law."
"The Tragedy of Hamlet, Prince of Denmark",5,1,SECOND CLOWN,1,Will you ha' the truth on't? If this had not been
"The Tragedy of Hamlet, Prince of Denmark",5,1,SECOND CLOWN,2,"a gentlewoman, she should have been buried out o'"
"The Tragedy of Hamlet, Prince of Denmark",5,1,SECOND CLOWN,3,Christian burial.
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,1,"Why, there thou say'st: and the more pity that"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,2,great folk should have countenance in this world to
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,3,"drown or hang themselves, more than their even"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,4,"Christian. Come, my spade. There is no ancient"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,5,"gentleman but gardeners, ditchers, and grave-makers:"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,6,they hold up Adam's profession.
"The Tragedy of Hamlet, Prince of Denmark",5,1,SECOND CLOWN,1,Was he a gentleman?
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,1,He was the first that ever bore arms.
"The Tragedy of Hamlet, Prince of Denmark",5,1,SECOND CLOWN,1,"Why, he had none."
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,1,"What, art a heathen? How dost thou understand the"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,2,Scripture? The Scripture says 'Adam digged:'
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,3,could he dig without arms? I'll put another
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,4,question to thee: if thou answerest me not to the
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,5,"purpose, confess thyself--"
"The Tragedy of Hamlet, Prince of Denmark",5,1,SECOND CLOWN,1,Go to.
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,1,What is he that builds stronger than either the
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,2,"mason, the shipwright, or the carpenter?"
"The Tragedy of Hamlet, Prince of Denmark",5,1,SECOND CLOWN,1,The gallows-maker; for that frame outlives a
"The Tragedy of Hamlet, Prince of Denmark",5,1,SECOND CLOWN,2,thousand tenants.
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,1,"I like thy wit well, in good faith: the gallows"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,2,does well; but how does it well? it does well to
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,3,those that do in: now thou dost ill to say the
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,4,"gallows is built stronger than the church: argal,"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,5,"the gallows may do well to thee. To't again, come."
"The Tragedy of Hamlet, Prince of Denmark",5,1,SECOND CLOWN,1,"'Who builds stronger than a mason, a shipwright, or"
"The Tragedy of Hamlet, Prince of Denmark",5,1,SECOND CLOWN,2,a carpenter?'
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,1,"Ay, tell me that, and unyoke."
"The Tragedy of Hamlet, Prince of Denmark",5,1,SECOND CLOWN,1,"Marry, now I can tell."
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,1,To't.
"The Tragedy of Hamlet, Prince of Denmark",5,1,SECOND CLOWN,1,"Mass, I cannot tell."
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,1,"Cudgel thy brains no more about it, for your dull"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,2,"ass will not mend his pace with beating; and, when"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,3,"you are asked this question next, say 'a"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,4,grave-maker: 'the houses that he makes last till
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,5,"doomsday. Go, get thee to Yaughan: fetch me a"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,6,stoup of liquor.
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,7,"In youth, when I did love, did love,"
"The Tragedy of Hamlet, Prince of Denmark",5,1,FIRST CLOWN,8,"Methought it was very sweet,"
